CountryName,Portge_voto_pgob,Portge_voto_pganador,Prtdo_ganador,Date,StringencyIndex,EconomicSupportIndex,crecimiento_pib_prtge2019,crecimiento_pib_prtge2020
Costa Rica,,,,20200415,75.93,50,,
Costa Rica,,,,20200416,75.93,50,,
Costa Rica,,,,20200417,75.93,50,,
Costa Rica,,,,20200418,75.93,50,,
Costa Rica,,,,20200419,75.93,50,,
Costa Rica,,,,20200420,75.93,50,,
Costa Rica,,,,20200421,75.93,50,,
Costa Rica,,,,20200422,75.93,50,,
Costa Rica,,,,20200423,75.93,50,,
Costa Rica,,,,20200424,75.93,50,,
Costa Rica,,,,20200425,75.93,50,,
Costa Rica,,,,20200426,75.93,50,,
Costa Rica,,,,20200427,81.48,50,,
Costa Rica,,,,20200428,81.48,50,,
Costa Rica,,,,20200429,81.48,50,,
Costa Rica,,,,20200430,81.48,50,,
Costa Rica,,,,20200501,72.22,50,,
Costa Rica,,,,20200502,72.22,50,,
Costa Rica,,,,20200503,72.22,50,,
Costa Rica,,,,20200504,72.22,50,,
Costa Rica,,,,20200505,72.22,50,,
Costa Rica,,,,20200506,72.22,50,,
Costa Rica,,,,20200507,72.22,50,,
Costa Rica,,,,20200508,72.22,50,,
Costa Rica,,,,20200509,72.22,50,,
Costa Rica,,,,20200510,72.22,50,,
Costa Rica,,,,20200511,72.22,50,,
Costa Rica,,,,20200512,72.22,50,,
Costa Rica,,,,20200513,72.22,50,,
Costa Rica,,,,20200514,72.22,50,,
Costa Rica,,,,20200515,72.22,50,,
Costa Rica,,,,20200516,72.22,50,,
Costa Rica,,,,20200517,72.22,50,,
Costa Rica,,,,20200518,72.22,50,,
Costa Rica,,,,20200519,72.22,50,,
Costa Rica,,,,20200520,72.22,50,,
Costa Rica,,,,20200521,72.22,50,,
Costa Rica,,,,20200522,72.22,50,,
Costa Rica,,,,20200523,72.22,50,,
Costa Rica,,,,20200524,72.22,50,,
Costa Rica,,,,20200525,72.22,50,,
Costa Rica,,,,20200526,72.22,50,,
Costa Rica,,,,20200527,72.22,50,,
Costa Rica,,,,20200528,72.22,50,,
Costa Rica,,,,20200529,72.22,50,,
Costa Rica,,,,20200530,72.22,50,,
Costa Rica,,,,20200531,72.22,50,,
Costa Rica,,,,20200601,72.22,50,,
Costa Rica,,,,20200602,72.22,50,,
Costa Rica,,,,20200603,72.22,50,,
Costa Rica,,,,20200604,72.22,50,,
Costa Rica,,,,20200605,72.22,50,,
Costa Rica,,,,20200606,72.22,50,,
Costa Rica,,,,20200607,72.22,50,,
Costa Rica,,,,20200608,72.22,50,,
Costa Rica,,,,20200609,72.22,50,,
Costa Rica,,,,20200610,72.22,50,,
Costa Rica,,,,20200611,72.22,50,,
Costa Rica,,,,20200612,72.22,50,,
Costa Rica,,,,20200613,72.22,50,,
Costa Rica,,,,20200614,72.22,50,,
Costa Rica,,,,20200615,72.22,50,,
Costa Rica,,,,20200616,72.22,50,,
Costa Rica,,,,20200617,72.22,50,,
Costa Rica,,,,20200618,72.22,50,,
Costa Rica,,,,20200619,72.22,50,,
Costa Rica,,,,20200620,72.22,50,,
Costa Rica,,,,20200621,72.22,50,,
Costa Rica,,,,20200622,72.22,50,,
Costa Rica,,,,20200623,72.22,50,,
Costa Rica,,,,20200624,72.22,50,,
Costa Rica,,,,20200625,72.22,50,,
Costa Rica,,,,20200626,73.61,50,,
Costa Rica,,,,20200627,73.61,50,,
Costa Rica,,,,20200628,73.61,50,,
Costa Rica,,,,20200629,73.61,50,,
Costa Rica,,,,20200630,73.61,50,,
Costa Rica,,,,20200701,73.61,50,,
Costa Rica,,,,20200702,73.61,50,,
Costa Rica,,,,20200703,73.61,50,,
Costa Rica,,,,20200704,73.61,50,,
Costa Rica,,,,20200705,73.61,50,,
Costa Rica,,,,20200706,73.61,50,,
Costa Rica,,,,20200707,73.61,50,,
Costa Rica,,,,20200708,73.61,50,,
Costa Rica,,,,20200709,73.61,50,,
Costa Rica,,,,20200710,73.61,50,,
Costa Rica,,,,20200711,73.61,50,,
Costa Rica,,,,20200712,73.61,50,,
Costa Rica,,,,20200713,73.61,50,,
Costa Rica,,,,20200714,73.61,50,,
Costa Rica,,,,20200715,73.61,50,,
Costa Rica,,,,20200716,73.61,50,,
Costa Rica,,,,20200717,73.61,50,,
Costa Rica,,,,20200718,73.61,50,,
Costa Rica,,,,20200719,73.61,50,,
Costa Rica,,,,20200720,73.61,50,,
Costa Rica,,,,20200721,73.61,50,,
Costa Rica,,,,20200722,73.61,50,,
Costa Rica,,,,20200723,73.61,50,,
Costa Rica,,,,20200724,73.61,50,,
Costa Rica,,,,20200725,73.61,50,,
Costa Rica,,,,20200726,73.61,50,,
Costa Rica,,,,20200727,73.61,50,,
Costa Rica,,,,20200728,73.61,50,,
Costa Rica,,,,20200729,73.61,50,,
Costa Rica,,,,20200730,73.61,50,,
Costa Rica,,,,20200731,73.61,50,,
Costa Rica,,,,20200801,62.96,50,,
Costa Rica,,,,20200802,62.96,50,,
Costa Rica,,,,20200803,62.96,50,,
Costa Rica,,,,20200804,62.96,50,,
Costa Rica,,,,20200805,62.96,50,,
Costa Rica,,,,20200806,68.52,50,,
Costa Rica,,,,20200807,68.52,50,,
Costa Rica,,,,20200808,68.52,50,,
Costa Rica,,,,20200809,68.52,50,,
Costa Rica,,,,20200810,72.22,50,,
Costa Rica,,,,20200811,72.22,50,,
Costa Rica,,,,20200812,72.22,50,,
Costa Rica,,,,20200813,72.22,50,,
Costa Rica,,,,20200814,72.22,50,,
Costa Rica,,,,20200815,72.22,50,,
Costa Rica,,,,20200816,72.22,50,,
Costa Rica,,,,20200817,72.22,50,,
Costa Rica,,,,20200818,72.22,50,,
Costa Rica,,,,20200819,72.22,50,,
Costa Rica,,,,20200820,72.22,50,,
Costa Rica,,,,20200821,72.22,50,,
Costa Rica,,,,20200822,72.22,50,,
Costa Rica,,,,20200823,72.22,50,,
Costa Rica,,,,20200824,72.22,50,,
Costa Rica,,,,20200825,72.22,50,,
Costa Rica,,,,20200826,72.22,50,,
Costa Rica,,,,20200827,72.22,50,,
Costa Rica,,,,20200828,61.11,50,,
Costa Rica,,,,20200829,61.11,50,,
Costa Rica,,,,20200830,61.11,50,,
Costa Rica,,,,20200831,61.11,50,,
Costa Rica,,,,20200901,61.11,50,,
Costa Rica,,,,20200902,61.11,50,,
Costa Rica,,,,20200903,61.11,50,,
Costa Rica,,,,20200904,61.11,50,,
Costa Rica,,,,20200905,61.11,50,,
Costa Rica,,,,20200906,61.11,50,,
Costa Rica,,,,20200907,61.11,50,,
Costa Rica,,,,20200908,61.11,50,,
Costa Rica,,,,20200909,61.11,50,,
Costa Rica,,,,20200910,61.11,50,,
Costa Rica,,,,20200911,61.11,50,,
Costa Rica,,,,20200912,61.11,50,,
Costa Rica,,,,20200913,61.11,50,,
Costa Rica,,,,20200914,62.96,50,,
Costa Rica,,,,20200915,62.96,50,,
Costa Rica,,,,20200916,62.96,50,,
Costa Rica,,,,20200917,62.96,50,,
Costa Rica,,,,20200918,62.96,50,,
Costa Rica,,,,20200919,62.96,50,,
Costa Rica,,,,20200920,62.96,50,,
Costa Rica,,,,20200921,62.96,50,,
Costa Rica,,,,20200922,62.96,50,,
Costa Rica,,,,20200923,62.96,50,,
Costa Rica,,,,20200924,62.96,50,,
Costa Rica,,,,20200925,62.96,50,,
Costa Rica,,,,20200926,62.96,50,,
Costa Rica,,,,20200927,62.96,50,,
Costa Rica,,,,20200928,62.96,50,,
Costa Rica,,,,20200929,62.96,50,,
Costa Rica,,,,20200930,62.96,50,,
Costa Rica,,,,20201001,62.96,50,,
Costa Rica,,,,20201002,62.96,50,,
Costa Rica,,,,20201003,62.96,50,,
Costa Rica,,,,20201004,62.96,50,,
Costa Rica,,,,20201005,61.11,50,,
Costa Rica,,,,20201006,61.11,50,,
Costa Rica,,,,20201007,58.33,50,,
Costa Rica,,,,20201008,58.33,50,,
Costa Rica,,,,20201009,58.33,50,,
Costa Rica,,,,20201010,58.33,50,,
Costa Rica,,,,20201011,58.33,50,,
Costa Rica,,,,20201012,58.33,50,,
Costa Rica,,,,20201013,58.33,50,,
Costa Rica,,,,20201014,58.33,50,,
Costa Rica,,,,20201015,58.33,50,,
Costa Rica,,,,20201016,58.33,50,,
Costa Rica,,,,20201017,58.33,50,,
Costa Rica,,,,20201018,58.33,50,,
Costa Rica,,,,20201019,58.33,50,,
Costa Rica,,,,20201020,58.33,50,,
Costa Rica,,,,20201021,58.33,50,,
Costa Rica,,,,20201022,58.33,50,,
Costa Rica,,,,20201023,58.33,50,,
Costa Rica,,,,20201024,58.33,50,,
Costa Rica,,,,20201025,58.33,50,,
Costa Rica,,,,20201026,58.33,50,,
Costa Rica,,,,20201027,58.33,50,,
Costa Rica,,,,20201028,58.33,50,,
Costa Rica,,,,20201029,58.33,50,,
Costa Rica,,,,20201030,58.33,50,,
Costa Rica,,,,20201031,58.33,50,,
Costa Rica,,,,20201101,55.56,50,,
Costa Rica,,,,20201102,55.56,50,,
Costa Rica,,,,20201103,55.56,50,,
Costa Rica,,,,20201104,55.56,50,,
Costa Rica,,,,20201105,55.56,50,,
Costa Rica,,,,20201106,55.56,50,,
Costa Rica,,,,20201107,55.56,50,,
Costa Rica,,,,20201108,55.56,50,,
Costa Rica,,,,20201109,55.56,50,,
Costa Rica,,,,20201110,55.56,50,,
Costa Rica,,,,20201111,55.56,50,,
Costa Rica,,,,20201112,55.56,50,,
Costa Rica,,,,20201113,55.56,50,,
Costa Rica,,,,20201114,55.56,50,,
Costa Rica,,,,20201115,55.56,50,,
Costa Rica,,,,20201116,55.56,50,,
Costa Rica,,,,20201117,55.56,50,,
Costa Rica,,,,20201118,55.56,50,,
Costa Rica,,,,20201119,55.56,50,,
Costa Rica,,,,20201120,55.56,50,,
Costa Rica,,,,20201121,55.56,50,,
Costa Rica,,,,20201122,55.56,50,,
Costa Rica,,,,20201123,55.56,50,,
Costa Rica,,,,20201124,55.56,50,,
Costa Rica,,,,20201125,55.56,50,,
Costa Rica,,,,20201126,55.56,50,,
Costa Rica,,,,20201127,55.56,50,,
Costa Rica,,,,20201128,55.56,50,,
Costa Rica,,,,20201129,55.56,50,,
Costa Rica,,,,20201130,55.56,50,,
Costa Rica,,,,20201201,55.56,50,,
Costa Rica,,,,20201202,55.56,50,,
Costa Rica,,,,20201203,55.56,50,,
Costa Rica,,,,20201204,55.56,50,,
Costa Rica,,,,20201205,55.56,50,,
Costa Rica,,,,20201206,55.56,50,,
Costa Rica,,,,20201207,55.56,50,,
Costa Rica,,,,20201208,55.56,50,,
Costa Rica,,,,20201209,55.56,50,,
Costa Rica,,,,20201210,55.56,50,,
Costa Rica,,,,20201211,55.56,50,,
Costa Rica,,,,20201212,55.56,50,,
Costa Rica,,,,20201213,55.56,50,,
Costa Rica,,,,20201214,55.56,50,,
Costa Rica,,,,20201215,55.56,50,,
Costa Rica,,,,20201216,55.56,50,,
Costa Rica,,,,20201217,55.56,50,,
Costa Rica,,,,20201218,55.56,50,,
Costa Rica,,,,20201219,55.56,50,,
Costa Rica,,,,20201220,55.56,50,,
Costa Rica,,,,20201221,55.56,50,,
Costa Rica,,,,20201222,55.56,50,,
Costa Rica,,,,20201223,55.56,50,,
Costa Rica,,,,20201224,55.56,50,,
Costa Rica,,,,20201225,55.56,50,,
Costa Rica,,,,20201226,55.56,50,,
Costa Rica,,,,20201227,55.56,50,,
Costa Rica,,,,20201228,55.56,50,,
Costa Rica,,,,20201229,55.56,50,,
Costa Rica,,,,20201230,55.56,50,,
Costa Rica,,,,20201231,63.89,50,,
Costa Rica,,,,20210101,63.89,50,,
Costa Rica,,,,20210102,63.89,50,,
Costa Rica,,,,20210103,63.89,50,,
Costa Rica,,,,20210104,63.89,50,,
Costa Rica,,,,20210105,63.89,50,,
Costa Rica,,,,20210106,63.89,50,,
Costa Rica,,,,20210107,63.89,50,,
Costa Rica,,,,20210108,63.89,50,,
Costa Rica,,,,20210109,63.89,50,,
Costa Rica,,,,20210110,63.89,50,,
Costa Rica,,,,20210111,63.89,50,,
Costa Rica,,,,20210112,63.89,50,,
Costa Rica,,,,20210113,63.89,50,,
Costa Rica,,,,20210114,63.89,50,,
Costa Rica,,,,20210115,63.89,50,,
Costa Rica,,,,20210116,63.89,50,,
Costa Rica,,,,20210117,63.89,50,,
Costa Rica,,,,20210118,63.89,50,,
Costa Rica,,,,20210119,63.89,50,,
Costa Rica,,,,20210120,63.89,50,,
Costa Rica,,,,20210121,63.89,50,,
Costa Rica,,,,20210122,63.89,50,,
Costa Rica,,,,20210123,63.89,50,,
Costa Rica,,,,20210124,63.89,50,,
Costa Rica,,,,20210125,63.89,50,,
Costa Rica,,,,20210126,63.89,50,,
Costa Rica,,,,20210127,63.89,50,,
Costa Rica,,,,20210128,63.89,50,,
Costa Rica,,,,20210129,63.89,50,,
Costa Rica,,,,20210130,63.89,50,,
Costa Rica,,,,20210131,63.89,50,,
Costa Rica,,,,20210201,63.89,50,,
Costa Rica,,,,20210202,63.89,50,,
Costa Rica,,,,20210203,63.89,50,,
Costa Rica,,,,20210204,63.89,50,,
Costa Rica,,,,20210205,63.89,50,,
Costa Rica,,,,20210206,63.89,50,,
Costa Rica,,,,20210207,63.89,50,,
Costa Rica,,,,20210208,56.48,50,,
Costa Rica,,,,20210209,56.48,50,,
Costa Rica,,,,20210210,56.48,50,,
Costa Rica,,,,20210211,56.48,50,,
Costa Rica,,,,20210212,56.48,50,,
Costa Rica,,,,20210213,56.48,50,,
Costa Rica,,,,20210214,56.48,50,,
Costa Rica,,,,20210215,56.48,50,,
Costa Rica,,,,20210216,56.48,50,,
Costa Rica,,,,20210217,56.48,50,,
Costa Rica,,,,20210218,56.48,50,,
Costa Rica,,,,20210219,56.48,50,,
Costa Rica,,,,20210220,56.48,50,,
Costa Rica,,,,20210221,56.48,50,,
Costa Rica,,,,20210222,56.48,50,,
Costa Rica,,,,20210223,56.48,50,,
Costa Rica,,,,20210224,56.48,50,,
Costa Rica,,,,20210225,56.48,50,,
Costa Rica,,,,20210226,56.48,50,,
Costa Rica,,,,20210227,56.48,50,,
Costa Rica,,,,20210228,56.48,50,,
Costa Rica,,,,20210301,56.48,50,,
Costa Rica,,,,20210302,56.48,50,,
Costa Rica,,,,20210303,56.48,50,,
Costa Rica,,,,20210304,56.48,50,,
Costa Rica,,,,20210305,56.48,50,,
Costa Rica,,,,20210306,56.48,50,,
Costa Rica,,,,20210307,56.48,50,,
Costa Rica,,,,20210308,56.48,50,,
Costa Rica,,,,20210309,56.48,50,,
Costa Rica,,,,20210310,56.48,50,,
Costa Rica,,,,20210311,56.48,50,,
Costa Rica,,,,20210312,56.48,50,,
Costa Rica,,,,20210313,56.48,50,,
Costa Rica,,,,20210314,56.48,50,,
Costa Rica,,,,20210315,56.48,50,,
Costa Rica,,,,20210316,56.48,50,,
Costa Rica,,,,20210317,56.48,50,,
Costa Rica,,,,20210318,56.48,50,,
Costa Rica,,,,20210319,56.48,50,,
Costa Rica,,,,20210320,56.48,50,,
Costa Rica,,,,20210321,56.48,50,,
Costa Rica,,,,20210322,56.48,50,,
Costa Rica,,,,20210323,56.48,50,,
Costa Rica,,,,20210324,56.48,50,,
Costa Rica,,,,20210325,56.48,50,,
Costa Rica,,,,20210326,56.48,50,,
Costa Rica,,,,20210327,56.48,50,,
Costa Rica,,,,20210328,56.48,50,,
Costa Rica,,,,20210329,56.48,50,,
Costa Rica,,,,20210330,62.04,50,,
Costa Rica,,,,20210331,62.04,50,,
Costa Rica,,,,20210401,62.04,50,,
Costa Rica,,,,20210402,62.04,50,,
Costa Rica,,,,20210403,62.04,50,,
Costa Rica,,,,20210404,62.04,50,,
Costa Rica,,,,20210405,62.04,50,,
Costa Rica,,,,20210406,62.04,50,,
Costa Rica,,,,20210407,62.04,50,,
Costa Rica,,,,20210408,62.04,50,,
Costa Rica,,,,20210409,62.04,50,,
Costa Rica,,,,20210410,62.04,50,,
Costa Rica,,,,20210411,62.04,50,,
Costa Rica,,,,20210412,62.04,50,,
Costa Rica,,,,20210413,62.04,50,,
Costa Rica,,,,20210414,62.04,50,,
Costa Rica,,,,20210415,62.04,50,,
Costa Rica,,,,20210416,62.04,50,,
Costa Rica,,,,20210417,62.04,50,,
Costa Rica,,,,20210418,62.04,50,,
Costa Rica,,,,20210419,62.04,50,,
Costa Rica,,,,20210420,62.04,50,,
Costa Rica,,,,20210421,62.04,50,,
Costa Rica,,,,20210422,62.04,50,,
Costa Rica,,,,20210423,62.04,50,,
Costa Rica,,,,20210424,62.04,50,,
Costa Rica,,,,20210425,62.04,50,,
Costa Rica,,,,20210426,62.04,50,,
Costa Rica,,,,20210427,62.04,50,,
Costa Rica,,,,20210428,62.04,50,,
Costa Rica,,,,20210429,62.04,50,,
Costa Rica,,,,20210430,62.04,50,,
Costa Rica,,,,20210501,62.04,50,,
Costa Rica,,,,20210502,62.04,50,,
Costa Rica,,,,20210503,62.04,50,,
Costa Rica,,,,20210504,56.48,50,,
Costa Rica,,,,20210505,56.48,50,,
Costa Rica,,,,20210506,56.48,50,,
Costa Rica,,,,20210507,56.48,50,,
Costa Rica,,,,20210508,56.48,50,,
Costa Rica,,,,20210509,56.48,50,,
Costa Rica,,,,20210510,56.48,50,,
Costa Rica,,,,20210511,56.48,50,,
Costa Rica,,,,20210512,56.48,50,,
Costa Rica,,,,20210513,56.48,50,,
Costa Rica,,,,20210514,56.48,50,,
Costa Rica,,,,20210515,56.48,50,,
Costa Rica,,,,20210516,56.48,50,,
Costa Rica,,,,20210517,56.48,50,,
Costa Rica,,,,20210518,56.48,50,,
Costa Rica,,,,20210519,56.48,50,,
Costa Rica,,,,20210520,56.48,50,,
Costa Rica,,,,20210521,56.48,50,,
Costa Rica,,,,20210522,56.48,50,,
Costa Rica,,,,20210523,59.26,50,,
Costa Rica,,,,20210524,66.67,50,,
Costa Rica,,,,20210525,66.67,50,,
Costa Rica,,,,20210526,66.67,50,,
Costa Rica,,,,20210527,66.67,50,,
Costa Rica,,,,20210528,66.67,50,,
Costa Rica,,,,20210529,66.67,50,,
Costa Rica,,,,20210530,66.67,50,,
Costa Rica,,,,20210531,66.67,50,,
Costa Rica,,,,20210601,66.67,50,,
Costa Rica,,,,20210602,66.67,50,,
Costa Rica,,,,20210603,66.67,50,,
Costa Rica,,,,20210604,66.67,50,,
Costa Rica,,,,20210605,66.67,50,,
Costa Rica,,,,20210606,66.67,50,,
Costa Rica,,,,20210607,66.67,50,,
Costa Rica,,,,20210608,55.56,25,,
Costa Rica,,,,20210609,55.56,25,,
Costa Rica,,,,20210610,55.56,25,,
Costa Rica,,,,20210611,55.56,25,,
Costa Rica,,,,20210612,55.56,25,,
Costa Rica,,,,20210613,55.56,25,,
Costa Rica,,,,20210614,55.56,25,,
Costa Rica,,,,20210615,55.56,25,,
Costa Rica,,,,20210616,55.56,25,,
Costa Rica,,,,20210617,55.56,25,,
Costa Rica,,,,20210618,55.56,25,,
Costa Rica,,,,20210619,55.56,25,,
Costa Rica,,,,20210620,55.56,25,,
Costa Rica,,,,20210621,55.56,25,,
Costa Rica,,,,20210622,55.56,25,,
Costa Rica,,,,20210623,55.56,25,,
Costa Rica,,,,20210624,55.56,25,,
Costa Rica,,,,20210625,55.56,25,,
Costa Rica,,,,20210626,55.56,25,,
Costa Rica,,,,20210627,55.56,25,,
Costa Rica,,,,20210628,55.56,25,,
Costa Rica,,,,20210629,55.56,25,,
Costa Rica,,,,20210630,55.56,25,,
Costa Rica,,,,20210701,55.56,25,,
Costa Rica,,,,20210702,55.56,25,,
Costa Rica,,,,20210703,55.56,25,,
Costa Rica,,,,20210704,55.56,25,,
Costa Rica,,,,20210705,55.56,25,,
Costa Rica,,,,20210706,55.56,25,,
Costa Rica,,,,20210707,55.56,25,,
Costa Rica,,,,20210708,55.56,25,,
Costa Rica,,,,20210709,55.56,25,,
Costa Rica,,,,20210710,55.56,25,,
Costa Rica,,,,20210711,55.56,25,,
Costa Rica,,,,20210712,54.63,25,,
Costa Rica,,,,20210713,54.63,25,,
Costa Rica,,,,20210714,54.63,25,,
Costa Rica,,,,20210715,54.63,25,,
Costa Rica,,,,20210716,54.63,25,,
Costa Rica,,,,20210717,54.63,25,,
Costa Rica,,,,20210718,54.63,25,,
Costa Rica,,,,20210719,54.63,25,,
Costa Rica,,,,20210720,54.63,25,,
Costa Rica,,,,20210721,54.63,25,,
Costa Rica,,,,20210722,54.63,25,,
Costa Rica,,,,20210723,54.63,25,,
Costa Rica,,,,20210724,54.63,25,,
Costa Rica,,,,20210725,54.63,25,,
Costa Rica,,,,20210726,54.63,25,,
Costa Rica,,,,20210727,54.63,25,,
Costa Rica,,,,20210728,54.63,25,,
Costa Rica,,,,20210729,54.63,25,,
Costa Rica,,,,20210730,54.63,25,,
Costa Rica,,,,20210731,54.63,25,,
Costa Rica,,,,20210801,54.63,25,,
Costa Rica,,,,20210802,54.63,25,,
Costa Rica,,,,20210803,54.63,25,,
Costa Rica,,,,20210804,54.63,25,,
Costa Rica,,,,20210805,54.63,25,,
Costa Rica,,,,20210806,54.63,25,,
Costa Rica,,,,20210807,54.63,25,,
Costa Rica,,,,20210808,54.63,25,,
Costa Rica,,,,20210809,54.63,25,,
Costa Rica,,,,20210810,54.63,25,,
Costa Rica,,,,20210811,54.63,25,,
Costa Rica,,,,20210812,54.63,25,,
Costa Rica,,,,20210813,54.63,25,,
Costa Rica,,,,20210814,54.63,25,,
Costa Rica,,,,20210815,54.63,25,,
Costa Rica,,,,20210816,54.63,25,,
Costa Rica,,,,20210817,54.63,25,,
Costa Rica,,,,20210818,54.63,25,,
Costa Rica,,,,20210819,54.63,25,,
Costa Rica,,,,20210820,54.63,25,,
Costa Rica,,,,20210821,54.63,25,,
Costa Rica,,,,20210822,54.63,25,,
Costa Rica,,,,20210823,54.63,25,,
Costa Rica,,,,20210824,54.63,25,,
Costa Rica,,,,20210825,54.63,25,,
Costa Rica,,,,20210826,54.63,25,,
Costa Rica,,,,20210827,54.63,25,,
Costa Rica,,,,20210828,54.63,25,,
Costa Rica,,,,20210829,54.63,25,,
Costa Rica,,,,20210830,54.63,25,,
Costa Rica,,,,20210831,54.63,25,,
Costa Rica,,,,20210901,54.63,25,,
Costa Rica,,,,20210902,54.63,25,,
Costa Rica,,,,20210903,54.63,25,,
Costa Rica,,,,20210904,54.63,25,,
Costa Rica,,,,20210905,54.63,25,,
Costa Rica,,,,20210906,54.63,25,,
Costa Rica,,,,20210907,54.63,25,,
Costa Rica,,,,20210908,54.63,25,,
Costa Rica,,,,20210909,54.63,25,,
Costa Rica,,,,20210910,54.63,25,,
Costa Rica,,,,20210911,54.63,25,,
Costa Rica,,,,20210912,54.63,25,,
Costa Rica,,,,20210913,54.63,25,,
Costa Rica,,,,20210914,54.63,25,,
Costa Rica,,,,20210915,54.63,25,,
Costa Rica,,,,20210916,54.63,25,,
Costa Rica,,,,20210917,54.63,25,,
Costa Rica,,,,20210918,54.63,25,,
Costa Rica,,,,20210919,54.63,25,,
Costa Rica,,,,20210920,54.63,25,,
Costa Rica,,,,20210921,54.63,25,,
Costa Rica,,,,20210922,54.63,25,,
Costa Rica,,,,20210923,54.63,25,,
Costa Rica,,,,20210924,54.63,25,,
Costa Rica,,,,20210925,54.63,25,,
Costa Rica,,,,20210926,54.63,25,,
Costa Rica,,,,20210927,54.63,25,,
Costa Rica,,,,20210928,54.63,25,,
Costa Rica,,,,20210929,54.63,25,,
Costa Rica,,,,20210930,54.63,25,,
Costa Rica,,,,20211001,54.63,25,,
Costa Rica,,,,20211002,54.63,25,,
Costa Rica,,,,20211003,54.63,25,,
Costa Rica,,,,20211004,54.63,25,,
Costa Rica,,,,20211005,54.63,25,,
Costa Rica,,,,20211006,54.63,25,,
Costa Rica,,,,20211007,54.63,25,,
Costa Rica,,,,20211008,54.63,25,,
Costa Rica,,,,20211009,54.63,25,,
Costa Rica,,,,20211010,54.63,25,,
Costa Rica,,,,20211011,54.63,25,,
Costa Rica,,,,20211012,54.63,25,,
Costa Rica,,,,20211013,54.63,25,,
Costa Rica,,,,20211014,54.63,25,,
Costa Rica,,,,20211015,54.63,25,,
Costa Rica,,,,20211016,54.63,25,,
Costa Rica,,,,20211017,54.63,25,,
Costa Rica,,,,20211018,54.63,25,,
Costa Rica,,,,20211019,54.63,25,,
Costa Rica,,,,20211020,54.63,25,,
Costa Rica,,,,20211021,54.63,25,,
Costa Rica,,,,20211022,54.63,25,,
Costa Rica,,,,20211023,54.63,25,,
Costa Rica,,,,20211024,54.63,25,,
Costa Rica,,,,20211025,54.63,25,,
Costa Rica,,,,20211026,54.63,25,,
Costa Rica,,,,20211027,54.63,25,,
Costa Rica,,,,20211028,54.63,25,,
Costa Rica,,,,20211029,54.63,25,,
Costa Rica,,,,20211030,54.63,25,,
Costa Rica,,,,20211031,54.63,25,,
Costa Rica,,,,20211101,54.63,25,,
Costa Rica,,,,20211102,54.63,25,,
Costa Rica,,,,20211103,54.63,25,,
Costa Rica,,,,20211104,54.63,25,,
Costa Rica,,,,20211105,54.63,25,,
Costa Rica,,,,20211106,54.63,25,,
Costa Rica,,,,20211107,54.63,25,,
Costa Rica,,,,20211108,54.63,25,,
Costa Rica,,,,20211109,54.63,25,,
Costa Rica,,,,20211110,54.63,25,,
Costa Rica,,,,20211111,54.63,25,,
Costa Rica,,,,20211112,54.63,25,,
Costa Rica,,,,20211113,54.63,25,,
Costa Rica,,,,20211114,54.63,25,,
Costa Rica,,,,20211115,54.63,25,,
Costa Rica,,,,20211116,54.63,25,,
Costa Rica,,,,20211117,54.63,25,,
Costa Rica,,,,20211118,54.63,25,,
Costa Rica,,,,20211119,49.07,25,,
Costa Rica,,,,20211120,49.07,25,,
Costa Rica,,,,20211121,49.07,25,,
Costa Rica,,,,20211122,49.07,25,,
Costa Rica,,,,20211123,49.07,25,,
Costa Rica,,,,20211124,49.07,25,,
Costa Rica,,,,20211125,49.07,25,,
Costa Rica,,,,20211126,49.07,25,,
Costa Rica,,,,20211127,49.07,25,,
Costa Rica,,,,20211128,49.07,25,,
Costa Rica,,,,20211129,49.07,25,,
Costa Rica,,,,20211130,49.07,25,,
Costa Rica,,,,20211201,49.07,25,,
Costa Rica,,,,20211202,49.07,25,,
Costa Rica,,,,20211203,49.07,25,,
Costa Rica,,,,20211204,49.07,25,,
Costa Rica,,,,20211205,49.07,25,,
Costa Rica,,,,20211206,49.07,25,,
Costa Rica,,,,20211207,45.37,25,,
Costa Rica,,,,20211208,45.37,25,,
Costa Rica,,,,20211209,45.37,25,,
Costa Rica,,,,20211210,45.37,25,,
Costa Rica,,,,20211211,45.37,25,,
Costa Rica,,,,20211212,45.37,25,,
Costa Rica,,,,20211213,45.37,25,,
Costa Rica,,,,20211214,45.37,25,,
Costa Rica,,,,20211215,45.37,25,,
Costa Rica,,,,20211216,45.37,25,,
Costa Rica,,,,20211217,45.37,25,,
Costa Rica,,,,20211218,45.37,25,,
Costa Rica,,,,20211219,45.37,25,,
Costa Rica,,,,20211220,45.37,25,,
Costa Rica,,,,20211221,45.37,25,,
Costa Rica,,,,20211222,45.37,25,,
Costa Rica,,,,20211223,45.37,25,,
Costa Rica,,,,20211224,45.37,25,,
Costa Rica,,,,20211225,45.37,25,,
Costa Rica,,,,20211226,45.37,25,,
Costa Rica,,,,20211227,45.37,25,,
Costa Rica,,,,20211228,45.37,25,,
Costa Rica,,,,20211229,45.37,25,,
Costa Rica,,,,20211230,45.37,25,,
Costa Rica,,,,20211231,45.37,25,,
Costa Rica,,,,20220101,49.07,25,,
Costa Rica,,,,20220102,49.07,25,,
Costa Rica,,,,20220103,49.07,25,,
Costa Rica,,,,20220104,54.63,25,,
Costa Rica,,,,20220105,54.63,25,,
Costa Rica,,,,20220106,54.63,25,,
